Geneid	length	lib13	lib14	lib15	lib16	lib17	lib18	lib19	lib20
DDB_G0273889	147	8.86468	10.4379	52.5149	52.7083	48.5572	49.5866	14.9368	15.1177
DDB_G0273891	123	2.86973	3.34393	17.3767	12.6672	20.1305	18.6211	7.70202	8.46109
DDB_G0273893	2301	0.106599	0.0277374	0.250449	0.25192	0.0527821	0.0604829	0.0789034	0.0590593
DDB_G0273895	1740	0.124756	0.0646465	0.348974	0.322735	0.0766774	0.0989618	0.0764877	0.115467
DDB_G0273897	537	0	0	0	0.0444306	0	0	0	0
DDB_G0273899	333	1.54538	0.978011	5.04918	8.51063	3.34033	4.60041	1.67912	1.89319
DDB_G0273901	2373	0.229997	0.163647	0.759532	0.854926	0.248406	0.237479	0.249103	0.212809
DDB_G0273903	4203	0.538103	0.271173	4.55167	6.35695	2.38245	2.56213	0.871498	1.29843
DDB_G0273905	444	0.264236	0.333569	7.43201	9.1225	16.567	19.1744	1.25614	1.63293
DDB_G0273907	969	1.50848	1.23447	2.52188	1.68122	1.16545	1.58678	0.378158	0.526145
DDB_G0273909	780	18.8742	16.3035	83.7661	105.293	66.3915	51.6381	9.13434	6.3276
DDB_G0273911	300	0.0768847	0	0.140387	0.333664	0	0.108387	0.19769	0
DDB_G0273913	216	0.331844	0.427542	0.982708	1.2792	1.13895	1.93459	0	0.647903
DDB_G0273915	1014	0.833205	0.37769	2.36195	3.12023	2.11257	2.29612	0.953195	0.588334
DDB_G0273917	1686	2.68752	1.90831	2.81643	2.54676	0.683964	0.766039	1.01971	1.06471
DDB_G0273919	762	29.9495	36.9099	11.1278	10.1466	4.86449	5.21635	10.6819	10.5047
DDB_G0273921	1011	0.0187947	0	0.0166967	0.0237298	0.0229294	0	16.7827	10.6107
DDB_G0273923	605	0.463253	0.554178	17.8528	26.9548	34.3395	26.9552	16.7078	18.54
DDB_G0273397	1179	1.43399	1.2146	219.243	204.006	162.254	168.614	67.276	80.1084
DDB_G0273399	1659	3.02724	2.83526	9.66227	10.6443	9.67958	10.1611	4.8588	5.04702
DDB_G0273403	156	0	0.342802	6.46928	5.89178	3.8736	0.328421	2.77313	0.665931
DDB_G0273411	669	7.03523	6.81186	5.77666	5.16998	3.68895	4.31807	2.23274	2.05472
DDB_G0273413	1371	0.930011	0.687617	4.0363	4.61613	4.17677	3.61959	2.52985	2.14513
DDB_G0273415	996	4.16685	2.55962	10.025	13.3096	12.1767	11.9965	12.0328	11.7414
DDB_G0273417	1407	0.156564	0.156447	0.055584	0.0627704	0.0376002	0.0221024	0.111099	0.0752068
DDB_G0273419	3024	1.31236	1.07788	2.65154	2.38384	4.90925	7.857	40.7224	27.4041
DDB_G0273421	2238	3.32488	2.93141	4.71924	6.58173	4.84332	5.47245	2.94692	3.13991
DDB_G0273423	1233	0.0220219	0	0.456074	0.645417	115.965	177.408	19.0291	19.4393
DDB_G0273425	759	3.70951	2.91818	8.51286	8.32561	6.59111	6.43172	1.34443	1.40338
DDB_G0273427	375	0	0.0533244	0.0834023	0	0.131581	0	0.169924	0.0560756
DDB_G0273429	1485	1.83933	0.822968	1.49152	1.54467	3.35939	3.61027	1.1064	0.461349
DDB_G0273431	870	0.240146	0.125014	0.386271	0.217668	0.380639	0.439222	0.128734	0.0888433
DDB_G0273433	1353	0.866053	0.563181	9.58598	8.06994	5.18389	4.89147	3.31281	3.34819
DDB_G0273435	1230	1.06719	0.728449	3.34565	3.43028	1.51074	1.53903	0.483008	0.67729
DDB_G0273437	1140	0	0	0.186554	0.162694	0.186039	0.191443	4.98949	0.896062
DDB_G0273439	2970	10.9932	9.16025	33.1885	39.2053	28.4165	29.8259	14.0635	15.5464
DDB_G0273441	2310	0.782521	0.631453	3.70969	3.70992	5.32216	6.74644	8.5888	6.37986
DDB_G0273443	2238	5.47783	3.03113	12.5263	15.539	7.45881	7.17932	6.16611	5.30563
DDB_G0273445	1917	7.48643	6.23731	23.0901	22.7052	22.6677	23.889	12.2743	12.5414
DDB_G0273447	1446	40.1576	33.526	22.0633	23.7662	19.4132	21.8891	15.5139	21.8306
DDB_G0273449	999	0.0763367	0.0208134	96.7767	88.4493	21.494	18.8267	10.0411	12.5475
DDB_G0273451	16893	7.73194	5.12565	36.9215	40.8578	18.7503	21.8981	8.63876	8.99432
DDB_G0273455	144	7.33488	2.9864	15.5913	12.7283	6.38201	3.60479	3.35221	3.91036
DDB_G0273519	876	1.01978	1.21377	4.10928	3.06182	2.86206	1.97122	0.701343	0.565722
DDB_G0273459	822	3.85231	2.52702	3.11784	4.77387	1.68228	2.00785	0.50174	0.659709
DDB_G0273461	126	0	0	0	0	0	0	0	0
DDB_G0273463	1065	1.40766	1.09269	3.31317	3.90396	3.8519	4.03445	2.98728	2.61404
DDB_G0273465	813	8.36051	6.2434	3.4551	2.29669	3.69866	3.11262	10.49	7.45514
DDB_G0273467	429	3.7787	3.61513	14.5669	17.0963	22.0974	21.2208	9.94142	9.80509
DDB_G0273469	174	0	0	0	0	0	0	0	0.308292
DDB_G0273563	2076	3.64085	3.53994	16.0722	18.6502	11.057	11.2304	4.56633	3.55589
DDB_G0273473	2964	3.19957	2.33781	4.02111	3.90011	3.24733	3.2292	1.19219	1.40393
DDB_G0273475	5211	4.69198	3.01969	11.122	11.6885	6.85082	8.14651	7.50779	7.74219
DDB_G0273477	1509	0.299886	0.143979	0.696029	0.469086	0.276314	0.318268	0.351176	0.21373
DDB_G0273479	2055	0.0202559	0.0220317	0.984578	1.60206	3.45718	3.47004	13.2012	18.9155
DDB_G0273481	2025	0.205925	0.0713816	0.284945	0.13346	0.0293569	0.0288336	0.0635328	0.0893447
DDB_G0273483	888	43.6862	41.6597	236.219	208.453	153.781	183.435	125.426	100.676
DDB_G0273485	912	2.90754	2.78102	2.14543	2.0178	3.16318	3.66285	4.22547	3.7005
DDB_G0273487	708	2.37601	1.52246	0.786116	0.936524	0.823502	0.705088	1.76875	1.16368
DDB_G0273491	708	2.37601	1.52246	0.786116	0.936524	0.823502	0.705088	1.76875	1.16368
DDB_G0273493	912	2.90754	2.78102	2.14543	2.0178	3.16318	3.66285	4.22547	3.7005
DDB_G0273495	813	8.36051	6.2434	3.4551	2.29669	3.69866	3.11262	10.49	7.45514
DDB_G0273497	2310	0.782521	0.631453	3.70969	3.70992	5.32216	6.74644	8.5888	6.37986
DDB_G0273499	1065	1.40766	1.09269	3.31317	3.90396	3.8519	4.03445	2.98728	2.61404
DDB_G0273501	2970	0.132448	0.0757046	0.148163	0.354799	0.101126	0.0952905	0.0878966	0
DDB_G0273503	1140	0	0	0.186554	0.162694	0.186039	0.191443	4.98949	0.896062
DDB_G0273505	1230	1.06719	0.728449	3.34565	3.43028	1.51074	1.53903	0.483008	0.67729
DDB_G0273507	126	0	0	0	0	0	0	0	0
DDB_G0273509	1353	0.866053	0.563181	9.58598	8.06994	5.18389	4.89147	3.31281	3.34819
DDB_G0273511	870	0.240146	0.125014	0.386271	0.217668	0.380639	0.439222	0.128734	0.0888433
DDB_G0273513	1485	1.83933	0.822968	1.49152	1.54467	3.35939	3.61027	1.1064	0.461349
DDB_G0273515	822	3.85231	2.52702	3.11784	4.77387	1.68228	2.00785	0.50174	0.659709
DDB_G0273517	1446	40.1576	33.526	22.0633	23.7662	19.4132	21.8891	15.5139	21.8306
DDB_G0273457	876	1.01978	1.21377	4.10928	3.06182	2.86206	1.97122	0.701343	0.565722
DDB_G0273521	375	0	0.0533244	0.0834023	0	0.131581	0	0.169924	0.0560756
DDB_G0273523	759	3.70951	2.91818	8.51286	8.32561	6.59111	6.43172	1.34443	1.40338
DDB_G0273525	1371	1.33043	1.24192	7.44087	7.70698	9.25333	9.51212	5.94687	5.83462
DDB_G0273527	1233	0.0220219	0	0.456074	0.645417	115.965	177.408	19.0291	19.4393
DDB_G0273529	2238	3.32488	2.93141	4.71924	6.58173	4.84332	5.47245	2.94692	3.13991
DDB_G0273531	1917	7.48643	6.23731	23.0901	22.7052	22.6677	23.889	12.2743	12.5414
DDB_G0273533	1179	1.43399	1.2146	219.243	204.006	162.254	168.614	67.276	80.1084
DDB_G0273535	1659	3.02724	2.83526	9.66227	10.6443	9.67958	10.1611	4.8588	5.04702
DDB_G0273537	888	43.6862	41.6597	236.219	208.453	153.781	183.435	125.426	100.676
DDB_G0273539	3024	1.31236	1.07788	2.65154	2.38384	4.90925	7.857	40.7224	27.4041
DDB_G0273541	144	7.33488	2.9864	15.5913	12.7283	6.38201	3.60479	3.35221	3.91036
DDB_G0273543	2025	0.205925	0.0713816	0.284945	0.13346	0.0293569	0.0288336	0.0635328	0.0893447
DDB_G0273545	2055	0.0202559	0.0220317	0.984578	1.60206	3.45718	3.47004	13.2012	18.9155
DDB_G0273547	1407	0.156564	0.156447	0.055584	0.0627704	0.0376002	0.0221024	0.111099	0.0752068
DDB_G0273549	996	4.16685	2.55962	10.025	13.3096	12.1767	11.9965	12.0328	11.7414
DDB_G0273551	1371	0.930011	0.687617	4.0363	4.61613	4.17677	3.61959	2.52985	2.14513
DDB_G0273553	2238	5.47783	3.03113	12.5263	15.539	7.45881	7.17932	6.16611	5.30563
DDB_G0273555	669	7.03523	6.81186	5.77666	5.16998	3.68895	4.31807	2.23274	2.05472
DDB_G0273557	1509	0.299886	0.143979	0.696029	0.469086	0.276314	0.318268	0.351176	0.21373
DDB_G0273559	2964	3.19957	2.33781	4.02111	3.90011	3.24733	3.2292	1.19219	1.40393
DDB_G0273561	702	0.894383	0.423564	37.1623	45.297	36.741	37.9572	22.573	24.7219
DDB_G0273471	2076	3.64085	3.53994	16.0722	18.6502	11.057	11.2304	4.56633	3.55589
DDB_G0273571	174	0	0	0	0	0	0	0	0.308292
DDB_G0273573	16893	0.148854	0.0648335	0.100077	0.317347	0.12296	9.99E-06	0.0654472	9.41E-06
DDB_G0273575	156	0	0.342802	6.46928	5.89178	3.8736	0.328421	2.77313	0.665931
DDB_G0273577	999	0.0763367	0.0208134	96.7767	88.4493	21.494	18.8267	10.0411	12.5475
DDB_G0273579	429	3.7787	3.61513	14.5669	17.0963	22.0974	21.2208	9.94142	9.80509
DDB_G0273059	1281	14.8601	11.2958	74.5751	90.8138	71.5327	76.5837	80.9568	90.2387
DDB_G0273061	315	192.024	153.547	652.668	871.717	807.304	590.91	231.265	206.815
DDB_G0273063	762	29.9495	36.9099	11.1278	10.1466	4.86449	5.21635	10.6819	10.5047
DDB_G0273065	762	27.0273	31.5267	3.13022	2.58188	8.33334	14.3482	11.2236	11.1724
DDB_G0273067	762	7.72434	9.36933	4.57608	5.99752	26.3196	35.11	16.5319	18.9544
DDB_G0273069	468	2468.56	3086.2	645.143	511.311	464.113	373.05	677.788	336.869
DDB_G0273071	1071	23.7589	24.4104	56.9306	54.4688	85.1452	71.0651	100.976	75.909
DDB_G0273073	4431	2.34331	2.06315	0.169005	0.205652	0.0728516	0.136799	0.090808	0.150126
DDB_G0273075	4143	0.184047	0.121718	0.52793	0.646423	0.410302	0.544464	0.510843	0.610182
DDB_G0273077	1632	1.23194	0.86238	7.67977	4.79026	5.27758	6.44759	25.7773	22.4941
DDB_G0273079	375	24.8712	22.7162	938.11	1224.69	1667.99	1680.9	349.703	302.304
DDB_G0273081	1590	0.0162783	0	1.27111	2.07603	7.07234	5.87305	2.56868	1.86107
DDB_G0273083	921	0.721049	0.868493	23.5395	28.2658	52.6385	42.2187	9.84759	7.31234
DDB_G0273085	1332	4.06442	3.34899	2.64656	1.45884	1.37557	1.28397	1.692	2.0535
DDB_G0273087	4356	1.06048	0.891123	2.76908	0.913328	0.232213	0.40331	0.623634	0.700465
DDB_G0273089	618	7.63683	3.68776	13.6736	14.1626	10.6392	8.74063	3.24348	2.94791
DDB_G0273091	1128	0	0	0	0	0.0099263	0.0485133	0.319486	0.593484
DDB_G0273093	2781	5.50046	3.53842	113.807	131.609	29.2738	32.7368	13.9315	15.8324
DDB_G0273095	627	77.8756	62.2002	199.276	277.245	242.055	205.564	147.545	122.747
DDB_G0273097	1569	2.49077	2.17061	25.0264	32.0796	33.7387	33.5101	20.2099	22.6506
DDB_G0273099	663	0	0.0184654	0.687098	0.99249	1.02091	1.60411	0.268669	0.2463
DDB_G0273101	6147	2.39564	1.59802	2.33291	2.74087	1.99619	2.41601	2.38053	2.13326
DDB_G0273103	717	0.0149551	0.0656867	2.7413	2.46964	143.834	259.137	5.44408	4.39846
DDB_G0273105	2361	48.1836	45.2264	4.11392	3.20169	1.01973	1.26903	2.55857	2.60022
DDB_G0273107	6141	0.713162	0.464853	5.2367	7.91473	5.04897	5.36072	1.72335	1.58147
DDB_G0273109	1047	2.51765	2.30206	6.18002	7.55016	7.72609	7.31053	2.56203	2.13817
DDB_G0273111	210	0.177132	0	0	0	0.476182	0	271.287	329.329
DDB_G0273113	753	3.08189	2.46221	1.11645	0.623235	0.435424	0.439508	1.34437	1.4979
DDB_G0273115	531	2.45991	1.56548	8.01331	10.0254	10.3878	9.76329	12.7989	4.65736
DDB_G0273117	1200	3.12511	1.90628	20.2722	25.714	24.7567	29.4095	21.1828	17.0223
DDB_G0273119	177	267.059	167.153	850.266	940.989	581.568	632.793	324.229	262.33
DDB_G0273121	1542	1.95538	1.26324	8.25331	9.64376	4.50949	4.42792	1.50598	1.6664
DDB_G0273123	1083	0.060294	0.028149	1.26993	1.47616	3.00388	3.1392	0.451958	0.246321
DDB_G0273125	2205	0.0898857	0.0892085	3.72031	4.25787	4.79311	4.29033	0.95222	1.0141
DDB_G0273127	5172	2.65161	2.32646	20.3554	23.514	14.3246	16.114	5.4193	7.40088
DDB_G0273129	2172	0.00380836	0	2.38469	3.06396	0.284597	0.244116	0.159317	0.0866393
DDB_G0273131	1494	21.4434	20.7889	21.7071	23.34	27.3789	22.6291	27.3062	24.0402
DDB_G0273133	2166	0.359072	0.0868682	2.01915	5.53229	1.96702	1.58295	0.883182	0.554566
DDB_G0273135	921	0.43475	0.277918	0.376933	0.32227	0.299378	0.152231	0.166707	0.0586865
DDB_G0273137	1818	0.623827	0.303793	1.5452	2.31296	1.16472	1.07219	0.282673	0.293267
DDB_G0273139	1056	2.60523	2.95526	7.47139	5.95375	13.687	12.0992	12.4681	9.65144
DDB_G0273141	1998	1.22929	0.440291	1.75828	1.98149	4.16932	4.6099	1.16629	1.2489
DDB_G0273143	321	27.2129	21.9627	213.169	238.439	49.669	26.1684	9.95172	7.15683
DDB_G0273145	1065	0.00879689	0.00958504	6.73528	9.4157	22.9715	26.4923	6.13156	6.62202
DDB_G0273147	783	3.02332	1.99616	2.39528	2.0697	0.936245	0.765921	0.478093	0.559984
DDB_G0273149	1653	3.7091	3.77565	9.75802	6.37867	19.2131	23.1258	2.51713	2.38185
DDB_G0273151	2118	1.34807	1.03922	4.0653	4.55937	3.49568	3.41128	2.06605	2.34724
DDB_G0273153	605	0.463253	0.554178	17.8528	26.9548	34.3395	26.9552	16.7078	18.54
DDB_G0273155	1011	0.0187947	0	0.0166967	0.0237298	0.0229294	0	16.7827	10.6107
DDB_G0273157	1014	0.833205	0.37769	2.36195	3.12023	2.11257	2.29612	0.953195	0.588334
DDB_G0273159	216	0.331844	0.427542	0.982708	1.2792	1.13895	1.93459	0	0.647903
DDB_G0273161	300	0.0768847	0	0.140387	0.333664	0	0.108387	0.19769	0
DDB_G0273163	780	18.8742	16.3035	83.7661	105.293	66.3915	51.6381	9.13434	6.3276
DDB_G0273165	969	1.50848	1.23447	2.52188	1.68122	1.16545	1.58678	0.378158	0.526145
DDB_G0273167	444	0.264236	0.333569	7.43201	9.1225	16.567	19.1744	1.25614	1.63293
DDB_G0273169	1740	0.124756	0.0646465	0.348974	0.322735	0.0766774	0.0989618	0.0764877	0.115467
DDB_G0273171	4203	0.538103	0.271173	4.55167	6.35695	2.38245	2.56213	0.871498	1.29843
DDB_G0273173	2301	0.106599	0.0277374	0.250449	0.25192	0.0527821	0.0604829	0.0789034	0.0590593
DDB_G0273175	912	10.5697	12.7063	37.5549	18.8051	19.6606	17.6538	25.7397	24.1948
DDB_G0273177	378	12.2134	7.22637	41.4442	55.7061	39.4639	34.3581	3.94659	2.09327
DDB_G0273179	1506	0.0520244	0.0188454	0.379607	0.253182	0.491634	0.719507	0.236806	0.11342
DDB_G0273181	192	0	0	1.71561	1.24417	82.0258	127.829	282.873	177.536
DDB_G0273183	225	0	0	1.76386	2.35168	5.10344	4.43176	4254.95	4646.62
DDB_G0273185	3651	0.528427	0.208387	0.188245	0.158585	0.0764829	0.0878378	0.135322	0.147123
DDB_G0273187	192	0	0	0	0	0.264599	0	0.586264	1.32095
DDB_G0273189	2427	1.16882	0.827497	7.07946	7.1029	2.82265	3.55855	1.05548	1.08955
DDB_G0273191	201	6522.24	5298.96	4010.78	2385.36	880.139	706.944	462.299	430.717
DDB_G0273193	1728	2.19366	1.48601	14.4766	14.4915	8.27914	10.6741	7.98715	6.77397
DDB_G0273195	1764	0.00962929	0.00521998	2.64833	2.90328	10.2339	12.1387	7.55381	5.92299
DDB_G0273197	783	1.70309	2.16974	0.516629	0.437498	0.657014	0.686138	1.15041	1.14944
DDB_G0273199	1431	3.59099	2.31985	8.28105	10.0488	20.4419	20.658	16.9614	11.8369
DDB_G0273201	612	1.78202	1.84139	4.05371	3.3339	6.83078	6.07029	0.283758	0.172421
DDB_G0273203	1371	2.17648	1.64186	9.18357	10.0547	11.5667	11.2305	5.54564	5.50303
DDB_G0273205	3033	1.55922	0.9144	10.3426	13.5153	13.639	15.0837	11.9636	12.6253
DDB_G0273207	2085	4.13426	2.79589	8.35142	9.90887	6.09122	6.41192	7.72268	8.26981
DDB_G0273209	4329	1.79708	1.37382	4.24026	4.89277	4.11829	4.61852	3.81405	3.63065
DDB_G0273211	1941	0.425001	0.226146	0.115591	0.12014	0.0571373	0.0809754	19.6004	25.204
DDB_G0273213	1956	0	0	0.0911643	0.0427138	0.346216	0.571203	30.4586	39.7509
DDB_G0273215	1944	0.0910735	0.102786	0.130049	0.113035	0.0769142	0.106393	7.16518	9.74947
DDB_G0273217	594	0.635829	0.329356	1.02705	1.28763	1.25379	1.92311	0.550527	0.362474
DDB_G0273219	1449	0.114923	0.0853823	0.450923	0.393859	0.0362768	0.0355534	0.0134046	0.0131978
DDB_G0273221	678	1.36317	1.76699	58.7354	26.1758	22.8924	46.3862	36.915	36.037
DDB_G0273223	2130	0.592838	0.484716	0.676611	0.669058	0.083136	0.0816752	0.0967638	0.135153
DDB_G0273225	1968	0.586801	0.463594	0.694599	0.644142	0.910536	1.25394	16.9643	19.3401
DDB_G0273227	1959	0.0748417	0.0188301	1.2654	1.74933	3.08391	3.67895	1.04303	1.0447
DDB_G0273229	1935	0.00433462	0.00469672	0.528155	0.972953	2.1239	2.5841	2.91897	1.94487
DDB_G0273231	2484	1.58924	1.02333	2.77795	2.90384	1.30141	1.22215	0.570274	0.575312
DDB_G0273233	1119	0.132297	0.180068	1.02804	1.43668	0.792356	0.774429	0.221322	0.19986
DDB_G0273235	3843	0.102596	0.0709451	0.232829	0.318076	0.243707	0.323075	4.5332	2.73466
DDB_G0273237	1158	6.62514	4.04531	6.26307	6.83907	5.35464	5.02922	1.88068	1.49595
DDB_G0273239	180	2.36369	2.04692	24.1588	49.3955	37.6757	47.7921	39.2812	37.8326
DDB_G0273241	195	0	0	0	0.615012	0	0	0	0
DDB_G0273243	171	0	0	0	0	0	0	0	0
DDB_G0273245	2778	0.0174371	0.00943012	0.133999	0.14807	0.085798	0.0843861	0.0223372	0.0408129
DDB_G0273247	4683	4.83895	4.63218	8.18257	4.3277	2.04307	1.9449	2.43847	2.55787
DDB_G0273249	1899	346.699	303.539	47.0844	38.7067	30.8761	20.4926	62.7216	86.4946
DDB_G0273251	489	238.769	213.812	351.49	360.282	318.623	297.043	263.06	264.627
DDB_G0273253	1161	0.229087	0.163355	1.69755	1.19245	0.459087	0.523715	0.0704055	0.147372
DDB_G0273255	192	0	0	0	0	0	0.581042	11.4322	8.71827
DDB_G0273257	3321	0.390763	0.313551	1.23697	0.606987	0.417938	0.636403	0.686019	0.736903
DDB_G0273259	4662	0.510862	0.341604	2.02936	2.69364	0.673995	0.615268	0.238047	0.311572
DDB_G0273261	1239	0.342862	0.190406	1.7746	2.03417	1.41766	1.58537	157.801	138.261
DDB_G0273263	2373	0.229997	0.163647	0.759532	0.854926	0.248406	0.237479	0.249103	0.212809
DDB_G0273265	333	1.54538	0.978011	5.04918	8.51063	3.34033	4.60041	1.67912	1.89319
DDB_G0273267	123	2.86973	3.34393	17.3767	12.6672	20.1305	18.6211	7.70202	8.46109
DDB_G0273269	147	8.86468	10.4379	52.5149	52.7083	48.5572	49.5866	14.9368	15.1177
DDB_G0273271	378	0.0977457	0.157095	0.337195	0.18769	0.452123	0.790541	1.05007	1.16307
DDB_G0273273	579	0.124197	0.114492	0.0369039	0.0806378	0.240901	0.360688	447.493	365.531
DDB_G0273275	1476	0.343276	0.115662	0.913943	0.963177	0.340546	0.257283	0.157336	0.174269
DDB_G0273277	1374	2.34475	2.81324	50.0408	41.3802	10.7614	15.9099	5.64529	8.39449
DDB_G0273279	1110	0.133635	0.0545724	0.608241	0.515389	0.0202711	0.0693365	0	0.0917886
DDB_G0273281	1434	0	0	3.44552	4.73956	2.60108	2.61353	3.66471	1.744
DDB_G0273283	408	0.156154	0.0882367	0.0697756	0.314533	0.0540812	0.0510477	0.0467907	0.0464216
DDB_G0273285	5751	1.58333	1.02963	1.67731	1.93396	1.09167	1.17044	0.218912	0.294859
DDB_G0273287	1218	0.681144	0.267751	0.359139	0.508555	0.10831	0.105826	0.0332136	0.0245248
DDB_G0273289	777	1.41451	1.00901	13.3639	15.636	8.90539	7.64922	11.9502	14.0824
DDB_G0273291	1041	1.16797	1.00657	1.44766	1.08506	0.826988	0.969014	0.890655	0.797796
DDB_G0273293	1413	0.686876	0.372574	3.44968	3.66019	2.68766	3.20382	8.65823	9.92991
DDB_G0273295	369	49.4669	32.7402	34.0586	25.7875	20.6198	17.4951	7.05687	6.33827
DDB_G0273297	507	4.19133	2.64914	35.0532	49.1569	45.8143	36.7585	5.73905	7.76996
DDB_G0273299	1017	0.951315	0.528787	0.927958	1.27154	0	0	0.0834734	0.143943
DDB_G0273301	1926	0.435748	0.514658	5.22601	6.80351	5.66489	7.542	3.00775	2.02861
DDB_G0273305	1938	0	0	0.145858	0.280579	3.56611	4.80686	2.58623	2.76844
DDB_G0273307	1074	0.0261126	0.0379318	0.46386	0.285245	0.0529082	0.0310104	0	0.0191529
DDB_G0273309	345	902.475	283.717	816.365	1096.34	509.198	517.861	320.267	332.059
DDB_G0273311	645	0.996712	0.539408	22.2377	26.1569	15.0417	21.4113	7.39623	8.45045
DDB_G0273313	672	0.0164436	0.0361803	0.0292763	0	0	0.0402586	0.0375795	0
DDB_G0273315	1365	2.51303	2.1731	4.16082	5.63111	3.35649	3.58255	1.31579	1.74496
DDB_G0273317	270	8.18237	4.40738	8.05276	9.74794	8.90529	7.44949	7.72857	4.58436
DDB_G0273319	288	56.5873	39.3849	82.0686	99.8462	37.6971	37.4915	9.79625	9.2697
DDB_G0273321	1686	2.68752	1.90831	2.81643	2.54676	0.683964	0.766039	1.01971	1.06471
DDB_G0273323	537	0	0	0	0.0444306	0	0	0	0
DDB_G0273325	882	0.345142	0.207542	0.300415	0.456805	0.507727	0.481726	0.110987	0.102483
DDB_G0273327	2586	0.0985863	0.0732147	0.127436	0.20338	0.137906	0.168041	0.00396173	0.0136247
DDB_G0273329	540	0.168162	0.494494	0.421051	0.0309695	0.287529	0.265739	0.37715	0
DDB_G0273331	657	1.15642	1.01111	0.121144	0.175077	0.474921	0.354739	0.584026	0.768826
DDB_G0273333	4347	0.100875	0.0583706	0.188414	0.21886	0.180057	0.17303	0.374606	0.409177
DDB_G0273335	261	0.106554	0	0	0.370287	0	0	0	0
DDB_G0273337	222	0	0	0.30547	0	0	0	25.959	32.0679
DDB_G0273339	3468	0.123596	0.101423	0.133922	0.0738525	0.0269479	0.0371339	0.0526847	0.0641716
DDB_G0273341	159	1.14133	0.342777	0	0	0	0.329763	10.4997	11.0303
DDB_G0273343	1158	0.903428	0.603778	2.73042	2.46256	2.13997	2.01818	1.83656	1.9917
DDB_G0273345	3144	0	9.62E-10	0	0	0	0	0	0
DDB_G0273347	1335	0	0	0	0	0	0	0	0
DDB_G0273351	5058	0.0631155	0.0133279	0.0409339	0.0476751	0.0307145	0.0728411	0.00338955	0.00330589
DDB_G0273355	573	3.431	2.81904	9.27111	10.4516	5.56309	5.1679	1.19487	1.01189
DDB_G0273357	1980	0.0295666	0.013728	0.1124	0.210627	0.291191	0.320478	13.3846	9.43371
DDB_G0273361	936	1.32884	2.05149	2.80036	2.71769	5.37176	4.98969	10.5088	11.554
DDB_G0273365	1935	0	0	0.0101568	0	0	0.00608955	9.54519	9.82043
DDB_G0273367	366	0.146851	0	8.36488	6.7406	17.3333	15.1016	12.1179	6.40163
DDB_G0273369	309	0.215343	0.0858421	3.51927	1.33718	0	0.201055	0.0914769	0.538222
DDB_G0273371	3495	0.899024	0.262546	2.10684	1.93009	0.485848	0.463431	0.520077	0.587481
DDB_G0273373	189	1.51625	1.09963	10.6854	12.0465	14.8631	15.2339	40.823	41.9711
DDB_G0273375	381	0.127162	0	0.231799	0	0	0	0	0
DDB_G0273377	1170	2.47261	1.43059	5.0721	7.54816	5.53056	4.723	2.40545	2.79865
DDB_G0273379	3363	2.5397	1.81059	4.43779	4.23982	1.59378	1.59294	1.228	1.59997
DDB_G0273381	4095	1.81683	1.25069	4.62257	5.27815	3.03959	3.70152	2.86706	3.34918
DDB_G0273383	807	6.55922	3.63243	25.7319	32.5211	25.5406	26.109	13.62	11.9753
DDB_G0273385	3459	0.22463	0.163735	0.0797905	0.139116	0.124793	0.24948	0.065836	0.057072
DDB_G0273387	663	7.11299	5.29957	32.8911	40.9941	32.9457	31.5064	23.1055	23.7963
DDB_G0273389	2121	0.277647	0.283743	2.32387	1.77807	0.352713	0.364745	95.6774	139.624
DDB_G0273391	2394	0.916423	0.495925	0.473253	0.574494	0.408882	0.429896	0.684641	0.895374
DDB_G0273393	1242	0.407317	0.181932	1.07196	0.913554	0.202067	0.128853	0.194151	0.10356
DDB_G0273395	147	0.316596	0.359928	1.20724	0.342262	0.323715	0.311866	67.2154	40.3138
DDB_G0272560	1002	17.0663	18.1358	78.0247	80.6758	183.83	135.154	112.562	84.1192
DDB_G0272560	891	10.9844	12.9704	50.9083	44.0526	109.824	87.9156	53.813	37.7145
DDB_G0272562	312	315.568	263.966	8655.6	10400.2	13043.9	10930.6	408.694	313.824
DDB_G0272564	792	5.32778	4.0566	27.4343	35.4247	14.2923	10.9065	1.70477	1.92782
DDB_G0272566	921	9.88262	9.00917	81.8321	95.5531	47.2757	37.5503	9.2403	6.57289
DDB_G0272568	432	0.34843	0.117457	169.163	213.073	151.959	116.28	58.2927	58.3188
DDB_G0272570	687	0.557046	0.489932	1.44492	2.20569	1.8076	1.30261	7.17223	4.74937
DDB_G0272572	585	4.70302	3.19675	16.0419	15.4807	18.2395	15.49	4.66024	3.90605
DDB_G0272574	267	0	0	0.376941	0	0.300161	0.441981	0.675816	0.262
DDB_G0272576	543	9.24624	5.43617	64.3015	85.7907	105.573	97.3295	137.596	123.516
DDB_G0272578	3327	3.38149	2.56304	3.8404	3.44961	3.49693	4.47692	2.18331	2.29513
DDB_G0272580	696	8.75987	4.85636	5.16964	4.34475	1.59356	1.25741	1.19248	1.42286
DDB_G0272582	1416	0.0310772	0.0202514	0.022066	0.0155727	0.0373085	0.0426336	6.6901	4.29555
DDB_G0272584	1404	0	0	0	0.00786648	0.0075397	0.00863011	7.37286	6.36701
DDB_G0272586	855	1.2642	1.2929	222.978	254.96	297.99	284.558	66.6123	71.8412
